Brandon Minor,41,331,1658,5.0,20,0
Sean Tyler,29,272,1657,6.1,16,0
Derek Watson,22,315,1657,5.3,16,0
Trestan Ebner,57,338,1655,4.9,9,0
Rodney Kinlaw,40,323,1655,5.1,12,0
Centarius Donald,37,346,1654,4.8,14,0
Bill Belton,35,355,1652,4.7,14,0
Alex Green,27,232,1652,7.1,20,1
Darrel Williams,44,321,1651,5.1,19,0
Miles Sanders,36,276,1649,6.0,12,1
Anthony McFarland,23,245,1648,6.7,12,0
B.J. Catalon,32,328,1644,5.0,16,0
Clenton Crossley,42,366,1644,4.5,17,0
Nelson Smith,42,330,1644,5.0,18,0
Tony Pierson,40,284,1643,5.8,9,0
Eric Gray,34,328,1641,5.0,10,0
Ray Hudson,38,278,1639,5.9,7,0
Destin Coates,31,326,1638,5.0,16,0
Michael Robinson,45,369,1637,4.4,20,0
Roschon Johnson,35,299,1636,5.5,18,0
Kaipo-Noa Kaheaku-Enhada,33,374,1636,4.4,26,0
Kenneth Tolon,36,386,1636,4.2,12,0
Dexter Williams,35,257,1636,6.4,20,1
Cameron Carroll,35,309,1635,5.3,19,0
Danny Smith,24,313,1634,5.2,16,0
Marvin Kinsey,34,304,1632,5.4,17,0
Alex Allen,41,378,1631,4.3,23,0
Venric Mark,41,280,1630,5.8,13,0
Cam'ron Harris,31,311,1628,5.2,20,0
Desmond Johnson,27,295,1626,5.5,14,0
DeWayne McBride,18,224,1624,7.3,16,0
Sewo Olonilua,49,348,1624,4.7,18,0
Jaycen Taylor,35,290,1624,5.6,12,0
Demaundray Woolridge,29,299,1624,5.4,22,0
Ronnie Weaver,43,384,1623,4.2,17,0
Kwane Doster,33,339,1621,4.8,7,0
Marcus Thigpen,47,337,1621,4.8,9,0
Tory Harrison,41,305,1620,5.3,24,0
Fredi Knighten,39,420,1619,3.9,21,0
Ben Malena,37,320,1618,5.1,22,0
A.J. Harris,35,342,1616,4.7,12,0
Rawleigh Williams III,20,301,1614,5.4,13,0
Reggie Merriweather,33,331,1612,4.9,20,0
Andy Dalton,50,413,1611,3.9,22,0
Kellen Mond,46,438,1609,3.7,22,0
Imani Cross,45,327,1606,4.9,28,0
Crusoe Gongbay,36,291,1605,5.5,14,0
David Glasco II,34,356,1603,4.5,15,0
David Bailey,28,332,1600,4.8,16,0
Michael Bennett,10,294,1598,5.4,10,1
Treyvon Green,48,352,1598,4.5,13,0
Jovon Jackson,36,346,1597,4.6,13,0
Darius Jackson,35,321,1596,5.0,17,1
Hendon Hooker,33,394,1593,4.0,20,0
Shaquille Powell,48,348,1593,4.6,7,0
Travis Zachery,22,343,1588,4.6,21,0
Cam Newton,20,285,1586,5.6,24,0
Angel Santiago,30,416,1586,3.8,21,0
Allen Bradford,42,267,1585,5.9,16,1
Nate Noel,23,278,1584,5.7,7,0
D.D. Kyles,34,284,1583,5.6,10,0
Arion Worthman,20,376,1583,4.2,20,0
Brandon Dawkins,22,232,1582,6.8,20,0
Derek Farmer,30,364,1582,4.3,11,0
Brian Fields,45,342,1582,4.6,13,0
Essray Taliaferro,30,325,1581,4.9,13,0
Thomas Tyner,33,292,1581,5.4,17,0
Kobe Lewis,32,297,1579,5.3,18,0
Jaquez Johnson,32,392,1575,4.0,19,0
Keaton Mitchell,21,262,1575,6.0,11,0
Justin Rankin,34,348,1575,4.5,10,0
Chris Relf,36,400,1575,3.9,9,0
John Kelly,29,327,1573,4.8,15,1
Steve Little,21,324,1573,4.9,16,0
Tyler Smith,36,330,1573,4.8,7,0
Hosey Williams,29,279,1572,5.6,8,0
Colt McCoy,53,447,1571,3.5,20,0
Robert Sanford,12,293,1571,5.4,18,0
Anthony Turner,39,389,1569,4.0,22,0
Jordan Hall,45,305,1568,5.1,14,0
Corey Leonard,44,516,1568,3.0,11,0
Rudi Johnson,12,324,1567,4.8,13,1
Tyler King,20,281,1566,5.6,11,0
Kam Martin,38,282,1564,5.5,8,0
Micah Andrews,35,327,1561,4.8,12,0
B.J. Baylor,36,281,1560,5.6,18,0
Ulysses Bentley IV,24,273,1559,5.7,15,0
Kris Briggs,28,368,1558,4.2,10,0
Kenny Hilliard,47,302,1557,5.2,27,1
Kinsmon Lancaster,46,405,1557,3.8,11,0
Jarek Broussard,17,298,1556,5.2,7,0
Stafon Johnson,29,271,1552,5.7,19,0
Jayson Bird,32,339,1551,4.6,17,0
Anthony Thomas,11,287,1551,5.4,16,1
Kenny Gainwell,18,235,1550,6.6,14,0
JaTarvious Whitlow,24,306,1550,5.1,16,0
C.J. Gable,48,308,1549,5.0,13,0
Patrick Carr,31,293,1546,5.3,10,0
Ricky Madison,29,377,1546,4.1,7,0
Alex Wade,38,343,1546,4.5,11,0
Joe Alls,28,318,1545,4.9,8,0
Kolton Browning,46,558,1545,2.8,18,0
Patrick Mealy,38,322,1544,4.8,7,0
Sam McGuffie,42,358,1543,4.3,10,0
Jamad Williams,48,322,1543,4.8,6,0
James Williams,39,316,1540,4.9,19,0
Brandon Bornes,46,376,1539,4.1,13,0
Chris Smith,36,247,1539,6.2,13,0
Renaldo Works,41,309,1538,5.0,21,0
Alley Broussard,31,301,1537,5.1,18,0
Darnell Stephens,38,263,1537,5.8,14,0
Kenny Turner,23,334,1535,4.6,12,0
Horactio Banks,29,283,1534,5.4,12,0
Cody Getz,34,260,1534,5.9,10,0
Kenny Williams,47,322,1534,4.8,16,0
Brett Smith,35,378,1531,4.1,20,0
Lynn Bowden Jr.,38,206,1530,7.4,13,0
Kamryn Pettway,16,285,1529,5.4,13,0
Washaun Ealey,21,282,1528,5.4,14,0
Jason Thomas,32,369,1528,4.1,24,0
Deejay Dallas,33,265,1527,5.8,17,0
Bryant Jacobs,32,352,1527,4.3,9,0
Bryan Randall,48,409,1526,3.7,11,0
Anthony Butler,42,284,1525,5.4,13,0
Jerome Coleman,33,448,1524,3.4,21,0
Johnny Jefferson,22,236,1524,6.5,14,0
Ryan Boykin,37,322,1522,4.7,15,0
Ray Robinson,22,383,1521,4.0,17,0
J.C. Coleman,47,348,1519,4.4,7,0
Umar Ferguson,28,363,1519,4.2,11,0
Emmanuel Moody,39,261,1519,5.8,6,0
Dwight Wright,38,383,1519,4.0,12,0
Dave Minnich,19,340,1518,4.5,10,0
Dare Ogunbowale,40,319,1518,4.8,13,0
Sherman Badie,44,296,1517,5.1,9,0
Ian Book,45,361,1517,4.2,17,0
Damien Berry,32,283,1515,5.4,13,0
Eric Roberts,38,182,1513,8.3,11,0
Danny Ware,34,319,1513,4.7,8,0
Bo Scarbrough,31,267,1512,5.7,20,1
Drew Stanton,36,332,1512,4.6,15,0
James Johnson,20,271,1511,5.6,14,0
Donnell Alexander,32,294,1509,5.1,9,0
Frank Gore Jr.,22,300,1509,5.0,7,0
Andrew Pinnock,33,326,1509,4.6,22,1
Mike Hamilton,22,290,1507,5.2,5,0
Kyle Porter,41,365,1507,4.1,12,0
Tucker Gregg,35,294,1506,5.1,16,0
Aca'Cedric Ware,35,264,1505,5.7,10,0
Evan Hull,23,267,1504,5.6,13,0
Damian Sims,42,279,1504,5.4,13,0
Mike Ford,34,331,1502,4.5,23,0
Stephen Houston,24,273,1502,5.5,17,0
Damien Williams,22,290,1499,5.2,18,0
Vincent Davis,35,334,1496,4.5,15,0
Kenyan Drake,38,233,1495,6.4,18,1
Mitch Leidner,47,446,1495,3.4,33,0
Derrvin Speight,34,360,1493,4.1,13,0
Joshua Jacobs,40,251,1491,5.9,16,0
Norval McKenzie,32,319,1491,4.7,7,0
Dontae Walker,30,341,1491,4.4,19,0
Jerry Babb,42,338,1490,4.4,19,0
Alex Singleton,39,376,1490,4.0,43,0
Zach Brown,42,322,1488,4.6,16,0
Jared Hassin,27,293,1487,5.1,10,0
Jaxson Kincaide,54,297,1487,5.0,11,0
Aaron McAllister,39,299,1487,5.0,12,0
Lionel Gates,36,319,1486,4.7,20,1
Jeremy Wright,34,343,1485,4.3,15,0
Kay-Jay Harris,23,256,1483,5.8,14,0
Ryan Houston,44,397,1482,3.7,25,0
Tony Jones Jr.,37,271,1481,5.5,12,0
Taven Birdow,31,318,1479,4.7,13,0
Adam Tate,20,320,1479,4.6,19,0
Jamelle Eugene,43,383,1478,3.9,10,0
Kyler Murray,29,207,1478,7.1,13,0
Abram Smith,28,244,1475,6.0,13,0
Gerard Wicks,45,289,1475,5.1,19,0
Donnell Kirkwood,48,389,1471,3.8,11,0
Michael Wagner,44,381,1471,3.9,16,0
Re'Mahn Davis,19,315,1470,4.7,10,0
Scottie Phillips,20,278,1470,5.3,17,0
Jacob Ramsey,40,323,1469,4.5,9,0
Chris Hairston,31,293,1468,5.0,13,0
Chris Nickson,36,346,1468,4.2,17,0
Walter Washington,23,378,1468,3.9,21,0
Lopini Katoa,46,306,1467,4.8,19,0
Trevor Knight,35,253,1467,5.8,18,0
Jarrod Baxter,23,341,1466,4.3,15,1
Matt Davis,23,309,1465,4.7,14,0
Cody Johnson,47,345,1465,4.2,36,0
Dante Brown,23,317,1464,4.6,17,0
Greg Moore,38,315,1463,4.6,6,0
Martell Pettaway,41,291,1463,5.0,14,0
Shermar Bracey,33,271,1459,5.4,15,0
Bilal Ally,33,296,1458,4.9,11,0
Van Edwards Jr.,45,355,1458,4.1,8,0
Joe Banyard,25,236,1455,6.2,14,0
Reggie Ball,49,495,1451,2.9,11,0
Paul Dombrowski,44,350,1450,4.1,20,0
Devon Spalding,41,307,1450,4.7,13,0
David Williams,41,304,1450,4.8,13,1
E.B. Halsey,42,361,1448,4.0,9,0
Isaac Bennett,40,309,1447,4.7,14,0
Maleek Irons,28,252,1447,5.7,16,0
D.J. Johnson,38,331,1445,4.4,17,0
Santonio Beard,21,242,1444,6.0,16,0
Remi Watson,42,289,1444,5.0,18,0
Josh Cleveland,23,248,1442,5.8,6,0
Dee Hart,27,237,1441,6.1,17,0
Vashon Pearson,32,330,1441,4.4,12,0
Kriss Proctor,18,296,1441,4.9,23,0
Spencer Sanders,32,369,1440,3.9,10,0
B.J. Askew,35,311,1439,4.6,16,1
Aaron Leeper,24,357,1439,4.0,12,0
Blair Lewis,16,274,1439,5.3,13,0
Squally Canada,32,286,1438,5.0,13,0
Atiyyah Henderson,32,338,1437,4.3,6,0
Thomas Rawls,21,283,1436,5.1,15,0
Matt Jones,25,296,1434,4.8,11,1
Max Duggan,32,351,1433,4.1,19,0
Nico Evans,40,240,1433,6.0,8,0
Brandon Jackson,30,290,1433,4.9,14,1
Mike Trumpy,36,324,1433,4.4,10,0
Reshard Lee,22,218,1432,6.6,10,0
Chaton Mobley,35,308,1432,4.6,13,0
Xavier Williams,29,241,1431,5.9,10,0
Marcus Outlow,40,307,1429,4.7,10,0
David Pindell,19,284,1428,5.0,13,0
Justin Henderson,25,291,1427,4.9,17,0
Kelton Moore,36,290,1424,4.9,10,0
Russell Wilson,50,441,1421,3.2,23,0
Lyn-J Dixon,41,218,1420,6.5,13,0
Rachaad White,15,224,1420,6.3,20,0
Stevan Ridley,34,306,1419,4.6,19,1
Karlos Williams,47,241,1419,5.9,22,1
Brandon Diles,31,262,1416,5.4,15,0
Damion Jones-Moore,40,250,1416,5.7,16,0
Stephon Huderson,40,265,1415,5.3,6,0
Chuckie Keeton,39,322,1415,4.4,16,0
Turner Petersen,41,304,1415,4.7,13,0
Brian Herrien,49,277,1413,5.1,13,0
Roy Finch,43,262,1412,5.4,6,0
Vic Enwere,36,302,1411,4.7,17,0
Jason Teague,34,284,1411,5.0,15,0
Riley Neal,45,378,1410,3.7,15,0
James Rodgers,51,173,1410,8.2,9,0
Lorenzo Harrison,26,242,1409,5.8,9,0
Senorise Perry,32,289,1409,4.9,18,0
Dwayne Smith,26,275,1409,5.1,15,0
Brandon Saine,47,301,1408,4.7,9,0
Israel Tucker,36,318,1407,4.4,9,0
Ty Isaac,36,232,1406,6.1,10,0
Taylor McHargue,39,449,1406,3.1,17,0
Taylor Kelly,39,403,1404,3.5,13,0
Kent Myers,38,337,1404,4.2,19,0
Dave Dawson,38,251,1402,5.6,6,0
Julian Reams,41,413,1402,3.4,11,0
Seth Smith,24,347,1401,4.0,4,0
Nyheim Hines,38,258,1400,5.4,13,1
Ray Jackson,21,346,1400,4.0,13,0
Jesse Ertz,23,256,1399,5.5,15,0
Diondre Borel,42,499,1398,2.8,18,0
Synjyn Days,39,254,1398,5.5,18,0
James Cook,44,218,1394,6.4,14,0
Joe Bergeron,37,272,1392,5.1,25,0
Michael Ford,37,243,1392,5.7,13,0
Robert Hughes,40,321,1392,4.3,15,0
Shermari Jones,22,235,1390,5.9,16,0
Akeem Shavers,25,292,1390,4.8,12,0
James White,36,294,1389,4.7,11,1
Tony Dixon,44,345,1388,4.0,16,0
Malik Davis,44,277,1386,5.0,7,0
Justin Goodwin,43,323,1386,4.3,8,0
Jordon Brown,39,323,1385,4.3,12,0
Corey Dauphine,26,198,1385,7.0,15,0
Lance Martin,33,276,1384,5.0,12,0
Miles Reed,32,286,1384,4.8,9,0
Paris Cotton,36,286,1383,4.8,9,0
Joey Demartino,24,249,1381,5.5,14,0
Tyler Jones,43,509,1381,2.7,21,0
Keith Marshall,33,253,1379,5.5,12,1
Austin Davis,47,460,1375,3.0,25,0
Jarmar Julien,22,283,1373,4.9,20,0
Christian Anderson,22,252,1370,5.4,15,0
Marcus Childers,35,396,1370,3.5,16,0
Ryan Gilbert,21,254,1369,5.4,12,0
Saylor Lavallii,36,323,1368,4.2,11,0
Garrett Shrader,23,286,1368,4.8,20,0
Jordan Travis,25,262,1367,5.2,17,0
Mario Fannin,50,233,1366,5.9,11,0
Paris Gaines,24,297,1366,4.6,8,0
T.J. Pledger,36,232,1366,5.9,12,0
G.J. Kinne,38,433,1365,3.2,15,0
Myles Willis,46,264,1365,5.2,5,0
Aaron Polanco,28,351,1364,3.9,24,0
James Wilder Jr.,35,226,1363,6.0,20,0
Marquez Cooper,17,273,1362,5.0,16,0
Bradley Glatthaar,47,353,1362,3.9,21,0
Trelon Smith,30,264,1362,5.2,10,0
Collin Mooney,25,237,1361,5.7,9,0
Brian Allen,22,291,1359,4.7,9,1
Richard McQuarley,35,287,1359,4.7,31,0
Logan Thomas,45,495,1359,2.7,24,0
Kerrith Whyte,37,232,1358,5.9,11,0
Malcolm Brown,31,204,1356,6.6,11,0
Michael Hayes,25,288,1356,4.7,19,0
Derrick Gore,33,319,1355,4.2,13,0
Marcus Houston,32,333,1355,4.1,13,0
Dustin Garrison,40,260,1354,5.2,10,0
Daetrich Harrington,28,255,1354,5.3,12,0
Ran Carthon,41,270,1353,5.0,11,0
Brandon McAnderson,37,246,1353,5.5,23,0
Vince Murray,22,251,1353,5.4,9,0
Jay Warren,34,294,1352,4.6,8,0
Stephfon Green,43,285,1351,4.7,14,0
Josh Hicks,38,257,1351,5.3,7,0
Derrick Nix,16,287,1350,4.7,13,0
Mike Smith,30,297,1349,4.5,26,0
Connor Dietz,29,271,1347,5.0,9,0
Akeel Lynch,33,270,1347,5.0,7,0
Kani Benoit,38,214,1346,6.3,17,0
Chris Garrett,49,300,1346,4.5,7,0
Nick Brossette,31,286,1345,4.7,14,0
Joey Harris,24,303,1343,4.4,11,0
Trey Williams,36,204,1343,6.6,18,0
Kenny Miles,37,315,1341,4.3,4,0
Elijah Holyfield,27,215,1340,6.2,9,0
Mike James,49,304,1340,4.4,17,1
Deon McIntosh,32,244,1340,5.5,12,0
Shawnbrey McNeal,24,269,1340,5.0,15,0
George Stripling,32,222,1338,6.0,13,0
Hakim Hill,33,341,1336,3.9,14,0
A.J. Turner,36,264,1336,5.1,8,0
Leotis Palmer,35,249,1335,5.4,7,0
Terrence Magee,33,226,1330,5.9,12,0
Kevin O'Connell,39,394,1330,3.4,19,0
Ime Akpan,15,292,1329,4.6,19,0
Tyjae Spears,19,198,1329,6.7,12,0
Tony Stallings,23,317,1328,4.2,11,0
Shontrelle Johnson,40,291,1327,4.6,7,0
Terrence Upshaw,28,261,1325,5.1,11,0
Jason Snelling,37,276,1324,4.8,10,1
Daniel Jones,36,406,1323,3.3,17,0
Austin Scott,33,290,1323,4.6,16,0
Jasmin Hopkins,27,225,1322,5.9,17,0
Joel Armstrong,40,350,1321,3.8,12,0
Matt Corral,36,327,1321,4.0,18,0
Brian Lewis,25,282,1321,4.7,7,0
Nic Smith,40,274,1318,4.8,8,0
Malcolm Davidson,29,208,1317,6.3,12,0
Warren Norman,26,243,1317,5.4,8,0
Shayne Davern,28,274,1315,4.8,16,0
James Summers,22,258,1315,5.1,15,0
Travis Henry,11,253,1314,5.2,11,1
Randall Cobb,34,228,1313,5.8,22,0
Michael Smith,27,184,1313,7.1,15,1
Jamie Harper,35,311,1311,4.2,12,1
Dwayne Washington,31,226,1311,5.8,17,1
Algernon Brown,39,259,1310,5.1,13,0
Steven King,41,315,1309,4.2,18,0
Brock Bolen,35,271,1308,4.8,16,0
Jarred Salubi,48,250,1308,5.2,10,0
Xzaviar Campbell,42,260,1307,5.0,7,0
Drake Anderson,32,315,1306,4.1,6,0
Gary Brightwell,27,245,1305,5.3,9,1
Gerald Holmes,36,295,1302,4.4,14,0
Marty Johnson,15,229,1302,5.7,18,0
Ke'aun Kinner,24,273,1302,4.8,8,0
Zac Thomas,41,294,1301,4.4,19,0
Hassan Hall,42,270,1299,4.8,11,0
Jamel Patterson,22,231,1298,5.6,12,0
D'Andre Ferby,34,344,1297,3.8,20,0
Kavosiey Smoke,33,233,1296,5.6,12,0
Favian Upshaw,32,188,1295,6.9,10,0
Alvin Kamara,24,210,1294,6.2,16,1
Dan Ellington,24,319,1293,4.1,11,0
Antwoine Womack,16,273,1291,4.7,9,1
Jared Hawkins,36,268,1290,4.8,7,0
Ben Luckett,33,263,1290,4.9,12,0
Tony Lane,35,144,1288,8.9,7,0
Sean McGrew,41,275,1288,4.7,16,0
Clinton Lynch,48,154,1287,8.4,9,0
Albert Reid,49,286,1287,4.5,12,0
Tayon Fleet-Davis,35,268,1286,4.8,15,0
Curtis Samuel,40,172,1286,7.5,15,0
Rodney Anderson,17,200,1285,6.4,16,1
Quinton Broussard,38,246,1285,5.2,13,0
Justin Boyle,40,350,1283,3.7,17,0
Anthony Scott,41,287,1282,4.5,9,0
Leonard Mason,19,247,1281,5.2,7,0
Kestahn Moore,44,235,1281,5.5,13,0
Jermaine Brown Jr.,31,264,1280,4.8,10,0
Chante Murphy,20,280,1280,4.6,4,0
Isaiah Saunders,33,298,1277,4.3,11,0
Mike Epstein,22,219,1276,5.8,11,0
Dylan McDuffie,23,245,1276,5.2,11,0
Devon Achane,18,173,1274,7.4,13,0
Gary Russell,17,210,1274,6.1,18,0
Mikell Simpson,33,298,1274,4.3,17,0
Marcus Marshall,22,181,1273,7.0,8,0
Caleb King,29,255,1271,5.0,10,0
Keith Whitely,38,280,1271,4.5,5,0
Rolandan Finch,21,262,1270,4.8,5,0
Calvin Hill,28,245,1269,5.2,8,0
Tony Jones,46,308,1269,4.1,9,0
Vincent Smith,43,272,1269,4.7,10,0
Lazedrick Thompson,38,263,1269,4.8,12,0
Austen Arnaud,40,376,1267,3.4,15,0
Anthony Wilkerson,49,279,1267,4.5,9,0
Marcus Whalen,29,264,1266,4.8,8,0
Tony Creecy,45,324,1265,3.9,9,0
James Washington,29,345,1265,3.7,11,0
Jon Williams,25,243,1265,5.2,15,0
Rasheen Ali,14,235,1263,5.4,20,0
Mike Imoh,34,296,1263,4.3,10,0
Johnny White,44,246,1262,5.1,8,1
Toren Young,32,262,1262,4.8,8,0
Rocky Harvey,22,259,1261,4.9,7,0
O'Shaan Allison,26,242,1260,5.2,6,0
Josh Hokit,44,303,1260,4.2,17,0
Holton Ahlers,42,397,1259,3.2,19,0
Armand Shyne,27,263,1259,4.8,12,0
Brooks Bollinger,33,393,1258,3.2,20,0
Devin Chafin,28,252,1256,5.0,21,0
Jay Cutler,45,453,1256,2.8,17,0
Darian Mallary,38,266,1256,4.7,13,0
Brian Lewerke,41,346,1255,3.6,10,0
Daccus Turman,41,281,1255,4.5,14,0
Damien Nash,23,253,1254,5.0,12,1
Alfred Blue,32,209,1253,6.0,11,1
Yamar Washington,27,324,1253,3.9,11,0
Joe Gunn,22,325,1252,3.9,11,0
Eric Higgins,16,240,1252,5.2,5,0
Jacobe Kendrick,34,265,1252,4.7,10,0
Darrell Scott,27,263,1252,4.8,6,0
Akeem Judd,24,242,1251,5.2,9,0
Ellis Merriweather,16,260,1251,4.8,5,0
Daz'Mond Patterson,47,264,1251,4.7,13,0
Adam Choice,43,239,1250,5.2,14,0
Kevin Hogan,50,315,1249,4.0,15,0
Spencer Ware,35,295,1249,4.2,10,1
Jayden Daniels,28,277,1248,4.5,13,0
Steven Jyles,45,436,1247,2.9,21,0
Cory Sykes,32,214,1247,5.8,8,0
Alex Fontenot,26,292,1244,4.3,11,0
Emmanuel Reed,26,288,1244,4.3,10,0
Chubb Small,47,265,1244,4.7,10,0
Juwan Thompson,48,274,1244,4.5,9,0
Don Calloway,34,246,1243,5.1,12,0
Keith Boyea,17,245,1242,5.1,19,0
Pat Garwo III,21,255,1241,4.9,7,0
Kevin Grooms,20,212,1240,5.8,14,0
Tyler Murphy,20,241,1240,5.1,14,0
Seth Russell,31,199,1240,6.2,20,0
Seymore Shaw,31,228,1238,5.4,9,0
Travis Wilson,45,397,1238,3.1,21,0
Maurice Clarett,11,222,1237,5.6,16,1
Abdul Adams,36,220,1236,5.6,6,0
Broderick Green,40,308,1235,4.0,22,0
Rahsaan Sanders,34,279,1235,4.4,9,0
Daniel Dufrene,34,227,1234,5.4,5,0
Kevin Payne,43,325,1234,3.8,8,0
Bradley Randle,36,275,1233,4.5,11,0
Pierre Walker,26,314,1233,3.9,13,0
Fozzy Whittaker,38,263,1233,4.7,12,0
Akeem Daniels,45,204,1229,6.0,16,0
Jarrett Payton,28,246,1229,5.0,9,0
Jabari Davis,36,278,1228,4.4,22,0
Jonathan Wallace,20,294,1226,4.2,9,0
Devante Mays,18,202,1225,6.1,12,1
Dawayne Woods,20,286,1225,4.3,16,0
Dalton Sturm,35,360,1222,3.4,7,0
Astin Martin,26,248,1221,4.9,16,0
De'Vion Moore,40,241,1221,5.1,10,0
Frank Harris,28,239,1219,5.1,15,0
Quadraiz Wadley,32,265,1219,4.6,10,0
Germi Morrison,21,268,1218,4.5,6,0
Michael Brewster,34,183,1217,6.7,11,0
Michael Franklin,43,263,1216,4.6,5,0
Garrett Groshek,46,235,1216,5.2,7,0
Kelly Bryant,39,363,1215,3.3,17,0
Charles Wynn,35,293,1215,4.1,8,0
J.R. Lemon,33,317,1214,3.8,13,0
Booker Stanley,32,317,1213,3.8,10,0
Aston Walter,36,243,1213,5.0,9,0
Re'quan Boyette,40,311,1212,3.9,5,0
Taiwan Deal,29,231,1212,5.2,12,0
Kelley Joiner Jr.,32,227,1212,5.3,3,0
Thomas Sirk,35,274,1212,4.4,19,0
Kimani Vidal,20,252,1211,4.8,9,0
Emory Jones,36,225,1210,5.4,10,0
Aaron Wimberly,21,288,1209,4.2,9,0
Dennis Dixon,38,258,1208,4.7,12,0
Wesley McMahand,33,265,1208,4.6,8,0
Connor Slomka,36,274,1208,4.4,17,0
Will Worth,13,267,1208,4.5,26,0
Scott Blair,38,302,1207,4.0,9,0
Javonti Greene,35,268,1207,4.5,8,0
Marquis Dwarte,23,283,1206,4.3,7,0
Jahmyr Gibbs,19,232,1206,5.2,8,0
Cam Montgomery,22,237,1206,5.1,11,0
Brandon Thermilus,39,274,1205,4.4,14,0
Mike Williams,36,296,1204,4.1,15,0
Brandon Wimbush,25,226,1204,5.3,16,0
Rahjai Harris,20,292,1203,4.1,8,0
Demarco McNair,31,309,1203,3.9,18,0
Holmon Wiggins,23,277,1202,4.3,6,0
Drew Hare,30,284,1201,4.2,11,0
Nate Scott,18,222,1201,5.4,8,0
Michael Adkins II,30,247,1200,4.9,13,0
Chris High,25,234,1198,5.1,9,0
Jonathan Smith,21,273,1198,4.4,15,0
Ta'Zhawn Henry,31,270,1196,4.4,18,0
Willie Alderson,11,238,1195,5.0,12,0
Adimchinobe Echemandu,13,238,1195,5.0,13,1
David Fiefia,42,250,1193,4.8,9,0
Wayne Taulapapa,33,266,1192,4.5,19,0
Robert Godhigh,29,135,1191,8.8,11,0
John Rhys Plumlee,25,189,1190,6.3,12,0
Cortlen Johnson,20,233,1189,5.1,12,0
Bryant Shirreffs,37,422,1187,2.8,6,0
Chase Garbers,35,330,1185,3.6,11,0
Mike Ball,29,196,1183,6.0,12,0
Soso Jamabo,37,243,1183,4.9,13,0
Rolly Lumbala,37,291,1183,4.1,9,0
Dorian Thompson-Robinson,36,353,1183,3.4,16,0
Terrence Franks,34,213,1182,5.5,15,0
Mike Bass,33,215,1181,5.5,7,0
Breon Allen,21,196,1180,6.0,11,0
Rhamondre Stevenson,19,165,1180,7.2,13,1
Brandon Carey,27,261,1178,4.5,9,0
DK Billingsley,26,226,1175,5.2,11,0
Elijah Collins,25,277,1173,4.2,5,0
Anthony Harding,41,247,1172,4.7,9,0
TreVeyon Henderson,12,167,1172,7.0,15,0
Amare Jones,45,216,1172,5.4,10,0
Willie Parker,37,285,1172,4.1,8,0
Jager Gardner,41,279,1170,4.2,9,0
KirVonte Benson,13,219,1169,5.3,8,0
Jawon Hamilton,26,254,1169,4.6,9,0
Theo Riddick,44,244,1169,4.8,5,1
Brandon Whitaker,39,275,1169,4.3,4,0
Benjamin Williams,37,299,1169,3.9,15,0
Chris Downs,16,212,1168,5.5,13,0
Devonte Lee,41,271,1168,4.3,20,0
Josh Rounds,46,226,1168,5.2,8,0
Marcus Shaw,34,237,1168,4.9,6,0
Troy Smith,38,293,1168,4.0,14,0
Terry Grant,30,257,1167,4.5,12,0
Dareyon Chance,24,227,1166,5.1,6,0
Tajh Boyd,47,505,1165,2.3,26,0
Duke Catalon,21,294,1165,4.0,12,0
Kenan Lawhorne,33,227,1165,5.1,8,0
Asad Abdul-Khaliq,43,285,1164,4.1,16,0
Tim Brown,20,290,1163,4.0,4,0
T.J. Patterson,34,259,1163,4.5,13,0
Brock Purdy,47,360,1163,3.2,19,0
James Wright,37,254,1163,4.6,6,0
Hasaan Klugh,30,282,1162,4.1,19,0
Shane Tucker,37,271,1162,4.3,15,0
Jamal Jones,31,266,1161,4.4,6,0
Reese White,29,195,1161,6.0,16,0
Chance Bell,34,250,1160,4.6,9,0
Chester Johnson,44,295,1159,3.9,8,0
Desmond Scott,43,262,1159,4.4,6,0
Michael Wallace,10,192,1157,6.0,11,0
Meco Brown,24,258,1155,4.5,6,0
Lamar Ferguson,34,265,1155,4.4,10,0
Austin Jones,29,278,1155,4.2,12,0
Tre Madden,29,223,1155,5.2,8,0
Tobias Oliver,37,207,1155,5.6,14,0
C.J. Prosise,32,167,1155,6.9,12,1
Blake Watson,22,227,1155,5.1,9,0
Dan Alexander,11,182,1154,6.3,8,1
Keytaon Thompson,37,176,1153,6.6,17,0
Decori Birmingham,48,233,1151,4.9,7,0
William Stanback,25,306,1151,3.8,16,0
Xavier Hall,36,281,1150,4.1,9,0
Jermelle Lewis,23,226,1150,5.1,10,0
Chris Warren III,24,204,1150,5.6,13,0
Riley Nelson,39,305,1148,3.8,6,0
Jaren Mangham,27,290,1147,4.0,20,0
Ricky Williams,23,269,1147,4.3,19,0
Tyler Huntley,37,389,1146,2.9,16,0
Malik Roberson,40,276,1146,4.2,6,0
Sherman Austin,27,283,1144,4.0,8,0
Javon Leake,30,145,1144,7.9,17,0
Trey Smith,32,223,1144,5.1,12,0
Antonio Williams,29,202,1144,5.7,11,0
Jarrett Brown,32,234,1138,4.9,13,0
Jaquis Dancy,36,209,1138,5.4,13,0
Matt Scott,34,212,1138,5.4,8,0
Deontae Cooper,38,234,1137,4.9,6,0
Bentavious Thompson,30,189,1136,6.0,13,0
C.J. Anderson,25,198,1135,5.7,12,0
